-0.046939,-0.028949
-0.047105,-0.029508
-0.069635,-0.045879
-0.089898,-0.064697
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.051224,-0.033754
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.049171,-0.031910
-0.128990,-0.096126
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.075034,-0.055334
-0.044010,-0.026868
-0.054021,-0.034114
-0.099839,-0.073604
-0.044010,-0.026868
-0.043800,-0.028095
-0.044010,-0.026868
-0.058556,-0.040836
-0.047274,-0.034260
-0.047105,-0.029508
-0.046188,-0.028698
-0.037318,-0.023143
-0.043785,-0.041665
-0.044010,-0.026868
-0.047847,-0.029635
-0.047105,-0.029508
-0.046188,-0.028698
-0.067930,-0.046804
-0.044010,-0.026868
-0.045042,-0.027975
-0.052706,-0.047077
-0.041656,-0.025225
-0.047596,-0.029646
-0.040445,-0.026031
-0.041378,-0.026496
-0.044010,-0.026868
-0.053126,-0.034278
-0.044385,-0.026523
-0.044010,-0.026868
-0.028730,-0.020812
-0.044010,-0.026868
-0.044010,-0.026868
-0.044385,-0.026523
-0.044010,-0.026868
-0.044010,-0.026868
-0.047105,-0.029508
-0.041090,-0.026545
-0.084105,-0.060179
-0.045481,-0.027306
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.047105,-0.029508
-0.072081,-0.051841
-0.044010,-0.026868
-0.047105,-0.029508
-0.044385,-0.026523
-0.044010,-0.026868
-0.078826,-0.054457
-0.046343,-0.028741
-0.047440,-0.029129
-0.042306,-0.025701
-0.080483,-0.055436
-0.041090,-0.026545
-0.063967,-0.049500
-0.045272,-0.027328
-0.048974,-0.030982
-0.060028,-0.039974
-0.044010,-0.026868
-0.056433,-0.033730
-0.048723,-0.038097
-0.080264,-0.056884
-0.050074,-0.031681
-0.038196,-0.023332
-0.062197,-0.040816
-0.073079,-0.051640
-0.078596,-0.060525
-0.051357,-0.042420
-0.068867,-0.052168
-0.042284,-0.025743
-0.128990,-0.096126
-0.047442,-0.028671
-0.054890,-0.052558
-0.057054,-0.049318
-0.054299,-0.050492
-0.049608,-0.043189
-0.037496,-0.027474
-0.035984,-0.028241
-0.046250,-0.036525
-0.044010,-0.026868
-0.041656,-0.025225
-0.106841,-0.077833
-0.044010,-0.026868
-0.044010,-0.026868
-0.042326,-0.026591
-0.044010,-0.026868
-0.063609,-0.041264
-0.056152,-0.043323
-0.041675,-0.027581
-0.043539,-0.028700
-0.075047,-0.051656
-0.044080,-0.027142
-0.047105,-0.029508
-0.047919,-0.030068
-0.047105,-0.029508
-0.046407,-0.027394
-0.096130,-0.074752
-0.040445,-0.026031
-0.037858,-0.027662
-0.044010,-0.026868
-0.088152,-0.067968
-0.044010,-0.026868
-0.047303,-0.029317
-0.069607,-0.046458
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.081196,-0.059956
-0.044010,-0.026868
-0.047105,-0.029508
-0.044010,-0.026868
-0.044010,-0.026868
-0.040382,-0.025945
-0.044722,-0.026871
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.047105,-0.029508
-0.057753,-0.038791
-0.044010,-0.026868
-0.041671,-0.032582
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.038681,-0.022910
-0.038990,-0.024754
-0.044010,-0.026868
-0.044010,-0.026868
-0.054120,-0.034136
-0.047105,-0.029508
-0.063609,-0.041264
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.038990,-0.024754
-0.044010,-0.026868
-0.048748,-0.031602
-0.044010,-0.026868
-0.040445,-0.026031
-0.044010,-0.026868
-0.052122,-0.035914
-0.041090,-0.026545
-0.128990,-0.096126
-0.044545,-0.027703
-0.040445,-0.026031
-0.049727,-0.047725
-0.044010,-0.026868
-0.075047,-0.051656
-0.075047,-0.051656
-0.046188,-0.028698
-0.044010,-0.026868
-0.044010,-0.026868
-0.047105,-0.029508
-0.052802,-0.048883
-0.044010,-0.026868
-0.047105,-0.029508
-0.046188,-0.028698
-0.044010,-0.026868
-0.128990,-0.096126
-0.047105,-0.029508
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044385,-0.026523
-0.044659,-0.027217
-0.047105,-0.029508
-0.041090,-0.026545
-0.044010,-0.026868
-0.055137,-0.034794
-0.069607,-0.046458
-0.041656,-0.025225
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.047105,-0.029508
-0.081330,-0.059173
-0.046613,-0.029018
-0.047105,-0.029508
-0.050295,-0.048803
-0.061534,-0.040665
-0.029372,-0.019900
-0.045100,-0.030359
-0.044010,-0.026868
-0.040517,-0.025495
-0.046188,-0.028698
-0.038202,-0.028256
-0.045941,-0.035097
-0.053455,-0.035286
-0.055377,-0.037744
-0.043602,-0.028696
-0.046188,-0.028698
-0.042284,-0.025743
-0.044010,-0.026868
-0.052966,-0.051225
-0.057707,-0.054966
-0.050571,-0.047291
-0.029970,-0.020769
-0.041928,-0.027691
-0.044010,-0.026868
-0.044928,-0.034978
-0.041928,-0.027691
-0.042284,-0.025743
-0.044598,-0.026699
-0.060377,-0.040729
-0.044010,-0.026868
-0.044010,-0.026868
-0.042284,-0.025743
-0.059942,-0.048803
-0.047105,-0.029508
-0.041675,-0.027581
-0.058505,-0.039244
-0.075047,-0.051656
-0.044080,-0.027142
-0.047105,-0.029508
-0.044385,-0.026523
-0.046188,-0.028698
-0.048023,-0.029401
-0.051923,-0.032566
-0.064393,-0.044286
-0.043992,-0.031143
-0.046188,-0.028698
-0.065406,-0.044079
-0.057221,-0.038164
-0.088152,-0.067968
-0.046188,-0.028698
-0.077297,-0.056397
-0.073500,-0.050462
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.033910,-0.023765
-0.069281,-0.042981
-0.044010,-0.026868
-0.047105,-0.029508
-0.044010,-0.026868
-0.128990,-0.096126
-0.044010,-0.026868
-0.047105,-0.029508
-0.046871,-0.029193
-0.044010,-0.026868
-0.047263,-0.027547
-0.044010,-0.026868
-0.049236,-0.031555
-0.044010,-0.026868
-0.044010,-0.026868
-0.046188,-0.028698
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.071336,-0.051479
-0.047939,-0.030159
-0.064393,-0.044286
-0.037286,-0.023953
-0.069607,-0.046458
-0.044010,-0.026868
-0.041656,-0.025225
-0.048010,-0.033632
-0.044010,-0.026868
-0.044010,-0.026868
-0.042284,-0.025743
-0.044010,-0.026868
-0.044010,-0.026868
-0.042157,-0.031546
-0.059353,-0.044112
-0.044010,-0.026868
-0.075047,-0.051656
-0.066555,-0.045518
-0.057599,-0.038296
-0.044994,-0.027676
-0.128990,-0.096126
-0.047725,-0.045296
-0.047105,-0.029508
-0.047105,-0.029508
-0.046188,-0.028698
-0.044010,-0.026868
-0.044010,-0.026868
-0.044385,-0.026523
-0.053927,-0.048289
-0.044010,-0.026868
-0.046188,-0.028698
-0.128990,-0.096126
-0.047105,-0.029508
-0.060510,-0.046646
-0.062130,-0.040949
-0.044010,-0.026868
-0.041625,-0.027298
-0.044010,-0.026868
-0.044010,-0.026868
-0.044385,-0.026523
-0.044010,-0.026868
-0.047105,-0.029508
-0.044385,-0.026523
-0.044010,-0.026868
-0.047105,-0.029508
-0.047105,-0.029508
-0.038990,-0.024754
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.039319,-0.027276
-0.062244,-0.041857
-0.047105,-0.029508
-0.051211,-0.049756
-0.096368,-0.075198
-0.044385,-0.026523
-0.048974,-0.030982
-0.044010,-0.026868
-0.065406,-0.044079
-0.066555,-0.045518
-0.082603,-0.059659
-0.053648,-0.034866
-0.080476,-0.055650
-0.044010,-0.026868
-0.051119,-0.040340
-0.077268,-0.056879
-0.041656,-0.025225
-0.038000,-0.030333
-0.028404,-0.020299
-0.044355,-0.026684
-0.073079,-0.051640
-0.042182,-0.037902
-0.064193,-0.051152
-0.044010,-0.026868
-0.085804,-0.058318
-0.049847,-0.048660
-0.051873,-0.050343
-0.048083,-0.046912
-0.081996,-0.055986
-0.065993,-0.042785
-0.037669,-0.028458
-0.054038,-0.037006
-0.049790,-0.034468
-0.038990,-0.024754
-0.056050,-0.038088
-0.057912,-0.037191
-0.045272,-0.027328
-0.058473,-0.046636
-0.047105,-0.029508
-0.042284,-0.025743
-0.066572,-0.047590
-0.044385,-0.026523
-0.043534,-0.026243
-0.080601,-0.058539
-0.040663,-0.027302
-0.044385,-0.026523
-0.044010,-0.026868
-0.071900,-0.048669
-0.046611,-0.029464
-0.128990,-0.096126
-0.051040,-0.033323
-0.047105,-0.029508
-0.044010,-0.026868
-0.088152,-0.067968
-0.044010,-0.026868
-0.057160,-0.036820
-0.047105,-0.029508
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.044010,-0.026868
-0.038990,-0.024754
-0.047865,-0.030466
-0.067673,-0.046139
-0.044010,-0.026868
-0.047105,-0.029508
-0.036820,-0.023460
-0.044010,-0.026868
-0.040445,-0.026031
-0.044722,-0.026871
-0.067241,-0.047057
-0.038990,-0.024754
-0.072903,-0.046452
-0.069891,-0.052384
-0.044010,-0.026868
-0.044010,-0.026868
-0.038681,-0.022910
-0.044010,-0.026868
-0.044010,-0.026868
-0.058509,-0.043577
-0.060974,-0.040929
-0.044010,-0.026868
-0.054922,-0.032321
-0.069607,-0.046458
-0.049314,-0.030687
-0.047105,-0.029508
-0.039407,-0.027683
-0.044010,-0.026868
-0.039394,-0.023480
-0.044010,-0.026868
-0.048046,-0.030410
-0.044010,-0.026868
-0.038681,-0.022910
-0.044010,-0.026868
-0.047878,-0.032694
-0.040445,-0.026031
-0.044010,-0.026868
-0.087473,-0.066025
-0.047105,-0.029508
-0.045351,-0.028661
-0.040445,-0.026031
-0.069607,-0.046458
-0.047105,-0.029508
-0.045012,-0.027079
-0.051563,-0.035384
-0.044010,-0.026868
-0.044010,-0.026868
-0.047105,-0.029508
-0.053415,-0.041685
-0.057009,-0.036419
-0.047105,-0.029508
-0.059962,-0.042010
-0.067252,-0.045966
-0.054004,-0.038926
-0.046041,-0.033549
-0.044010,-0.026868
-0.044010,-0.026868
-0.046188,-0.028698
-0.044385,-0.026523
-0.076210,-0.053390
-0.082504,-0.059404
-0.044010,-0.026868
-0.040445,-0.026031
-0.047105,-0.029508
-0.047676,-0.039311
-0.044010,-0.026868
-0.040559,-0.024661
-0.044010,-0.026868
-0.041656,-0.025225
-0.069843,-0.048653
-0.050818,-0.034737
-0.047105,-0.029508
-0.052233,-0.050340
-0.047105,-0.029508
-0.043193,-0.026548
-0.076962,-0.052616
-0.044385,-0.026523
-0.058458,-0.041842
-0.047105,-0.029508
-0.057105,-0.045849
-0.045106,-0.027643
-0.054966,-0.032895
-0.060979,-0.050888
-0.048201,-0.033245
-0.060211,-0.040723
-0.058052,-0.038457
-0.037224,-0.023619
-0.081283,-0.059620
-0.049675,-0.030558
-0.069264,-0.050667
-0.044010,-0.026868
-0.046976,-0.030286
-0.052572,-0.050517
-0.088152,-0.067968
-0.049361,-0.048021
-0.046518,-0.029627
-0.053126,-0.037547
-0.073079,-0.051640
-0.057265,-0.045201
-0.043254,-0.027516
-0.053805,-0.034494
-0.055116,-0.039892
-0.081489,-0.058322
-0.046188,-0.028698
-0.076164,-0.054519
-0.047105,-0.029508
-0.030306,-0.020535
-0.044010,-0.026868
-0.052125,-0.035802
-0.075047,-0.051656
-0.082626,-0.060327
-0.035688,-0.021762
-0.044010,-0.026868
-0.044385,-0.026523
-0.106164,-0.078976
-0.063991,-0.043358
-0.052411,-0.034917
-0.048023,-0.029401
-0.046188,-0.028698
